artist_name,title,year,danceability,duration,energy,key,loudness,song_hotttnesss,tempo,time_signature
H-Town,She's Actin Bad,0,0.0,249.91302,0.0,6,-3.46,0.26477197240558864,167.988,4
JERRY WALLACE,You'll Never Know,0,0.0,180.50567,0.0,9,-14.794,0.2538347361322313,219.298,4
Morgion,Basking Under a Blacksun Dawning,1997,0.0,341.68118,0.0,10,-7.422,0.49986128612893904,112.063,3
4Him,Freedom,0,0.0,238.49751,0.0,2,-10.996,0.26586104921065007,182.247,4
Wild Horses,Let It Bleed,0,0.0,338.28526,0.0,0,-8.527,0.23216679144970892,111.989,4
David Meece,Touch My Hand [Remastered],0,0.0,211.17342,0.0,11,-13.506,0.0,81.404,4
Malefaction,Beothuck,0,0.0,34.61179,0.0,8,-3.93,0.0,84.303,1
Marcie Blane,After The Laughter,0,0.0,139.83302,0.0,0,-9.737,0.0,102.881,7
Slum Village,CB4 (Instrumental Mix),0,0.0,204.38159,0.0,0,-7.941,0.2707759989463275,94.495,4
Francis Dunnery,Grateful & Thankful,0,0.0,277.08036,0.0,7,-13.095,0.36649513412925544,84.186,7
Perrey And Kingsley,The Minuet Of The Robots,1968,0.0,137.19465,0.0,7,-11.382,0.42409081096743817,125.767,1
Youves,Another Djemba Djemba,0,0.0,100.20526,0.0,1,-6.885,0.38293509007501925,134.104,4
Mau Mau,Paseo Colòn,2004,0.0,285.1522,0.0,10,-7.613,0.0,182.198,4
Cats In Boots,Shotgun Sally,0,0.0,208.79628,0.0,8,-5.602,0.5822855324360907,167.142,4
Firehouse,Rock On The Radio,1990,0.0,285.3873,0.0,1,-10.181,0.5582369597440904,169.866,3
The Panic Channel,Awake,2006,0.0,227.99628,0.0,9,-3.229,0.5317220984213001,147.975,4
Chris Standring,Fat Tuesday,2003,0.0,256.49587,0.0,0,-9.339,0.6420910376375009,111.039,4
El Gran Silencio,Recordar Es Vivir,0,0.0,249.25995,0.0,3,-6.57,0.319565986882865,115.005,4
Ismael Dueñas,You do something to me,0,0.0,537.25995,0.0,5,-17.495,0.0,100.275,4
The Galactic Heroes,Cherokee,2000,0.0,120.86812,0.0,9,-10.33,0.2884816426560289,187.323,1
FU-Schnickens,Heavenly Father,1992,0.0,276.94975,0.0,11,-9.716,0.6068072928412985,102.739,4
Sonny Terry & Brownie McGhee,Try Me One More Time,0,0.0,182.69995,0.0,10,-18.526,0.0,108.188,1
Bad Azz,When You See Me,0,0.0,237.7922,0.0,5,-5.345,0.26586104921065007,120.716,3
Anané,Plastic People (Original Mix),0,0.0,409.70404,0.0,11,-5.516,0.0,125.016,4
Rocker-T,One Million Matches,0,0.0,321.30567,0.0,1,-7.253,0.21508031850922793,149.939,4
Ana Popovic,U Complete Me (Blues Version - Bonus Track),2007,0.0,322.66404,0.0,7,-7.737,0.40790171721807383,156.948,3
Lunasicc,Cheddar Chasin',0,0.0,304.37832,0.0,1,-8.4,0.0,105.207,5
Juelz Santana / Bezel,Violence,2005,0.0,254.51057,0.0,10,-3.858,0.476435219642529,104.99,3
The Fontane Sisters,Seventeen (Digitally Remastered),0,0.0,127.68608,0.0,6,-8.688,0.0,85.261,4
Tiny Tim,Baby Face,0,0.0,126.69342,0.0,2,-14.527,0.0,117.236,3
I Nuovi Angeli,Carovana,0,0.0,231.07873,0.0,4,-8.456,0.4267094754910437,85.375,4
Eddie Turner,Secret,2005,0.0,254.9024,0.0,0,-6.41,0.0,93.99,4
Paul Glazby,Beautiful,2001,0.0,541.51791,0.0,9,-8.71,0.0,149.864,4
White Heart,Nothing But The Best,0,0.0,222.06649,0.0,7,-4.744,0.5033812362063191,99.374,4
Barbara Lusch,Come On-a My House,0,0.0,214.30812,0.0,9,-10.304,0.0,171.463,4
Patti Smith,Wing,1996,0.0,293.53751,0.0,2,-12.359,0.7367369862701207,146.454,3
Saga,Believe,0,0.0,294.73914,0.0,1,-10.647,0.26586104921065007,101.303,4
Gary Hobbs,Soñando En Ti,0,0.0,228.49261,0.0,9,-7.917,0.30977463966835117,104.12,3
C.C. Adcock,Loaded Gun,2004,0.0,168.33261,0.0,7,-7.661,0.4923941963289651,116.009,4
The Fabulous Thunderbirds,Why Get Up,1986,0.0,229.8771,0.0,10,-9.406,0.5096409655518045,125.676,1
Luke Bryan,What Country Is,2009,0.0,192.44363,0.0,7,-4.43,0.6823447543542405,147.904,4
R.L. Burnside,Over The Hill,1997,0.0,257.35791,0.0,11,-9.584,0.3864772912554594,95.56,4
Twinkle Twinkle Little Rock Star,Jamming,0,0.0,235.38893,0.0,11,-19.488,0.0,85.508,3
Cut Copy,Future,2004,0.0,312.08444,0.0,11,-8.775,0.859349894131751,119.562,4
Tim Wilson,Naked Enough,0,0.0,164.96281,0.0,7,-6.929,0.0,137.828,4
Salt The Wound,The Beginning,2008,0.0,96.65261,0.0,11,-8.958,0.6352914598603203,120.502,3
The Cars,Drive,1984,0.0,234.50077,0.0,6,-5.811,0.8330062427807008,111.319,1
Van Halen,Can't Stop Lovin' You (Remastered Album Version),0,0.0,248.18893,0.0,9,-3.798,0.6844825731512485,117.954,4
De La Soul / MF Doom,Rock Co.Kane Flow,2004,0.0,185.23383,0.0,10,-3.684,0.5989470385987709,86.813,4
Shriekback,Running On The Rocks,1986,0.0,297.92608,0.0,5,-13.339,0.3347065490692206,157.956,5
Utopia,Magic Dragon Theatre,0,0.0,208.14322,0.0,0,-11.865,0.36727341580934564,98.528,4
The Ruby Suns,Function Of The Sun,2005,0.0,70.89587,0.0,0,-9.876,0.5096409655518045,42.525,4
Schoolyard Heroes,I Want Your Soul For Christmas,0,0.0,277.96853,0.0,2,-6.84,0.0,131.83,4
Wolfmother,Dimension,2004,0.0,260.91057,0.0,2,-4.598,0.7761267755560965,141.769,4
John Tchicai,Faroe Cave Song,0,0.0,89.88689,0.0,4,-26.7,0.0,149.005,1
Suicidal Tendencies,It's Going Down,1992,0.0,269.81832,0.0,9,-5.93,0.5203703042823021,164.925,4
Bert Kaempfert,Cha Cha Brasilia,0,0.0,154.06975,0.0,0,-8.817,0.0,122.155,4
The Chap,Gimme Legs,2010,0.0,213.89016,0.0,7,-7.345,0.5480056205197228,120.188,4
David Banner,Bush,2003,0.0,183.90159,0.0,6,-3.737,0.39200877147130697,99.487,5
The Rapture,The Devil,2006,0.0,277.02812,0.0,1,-6.425,0.6400173188012475,119.813,4
Richard Lloyd,Number Nine (LP Version),1979,0.0,172.77342,0.0,9,-10.853,0.2936800218307282,159.081,4
Rainbow,Can't Happen Here,1981,0.0,299.57179,0.0,0,-10.915,0.6206107180693496,155.999,4
Pee Wee Crayton,Pee Wee's Boogie,0,0.0,164.57098,0.0,0,-12.941,0.0,97.487,4
Gabinete Caligari,Caray!,0,0.0,183.87546,0.0,4,-4.528,0.2998774882739778,74.884,1
Ancient Astronauts,Crescent Moon,2009,0.0,330.57914,0.0,9,-7.111,0.5729201479465231,136.044,4
Basic Channel,Radiance I,1994,0.0,811.2322,0.0,11,-17.88,0.46736563132813813,71.416,5
Symphony in Peril,Inherent Scars,2005,0.0,245.13261,0.0,9,-6.776,0.5076694722644626,100.034,4
Mike Brooks,Woman of Shiloh,0,0.0,132.93669,0.0,6,-13.713,0.26695518627553855,139.202,4
Kathy Mattea,The Southern Soldier Boy,1991,0.0,156.62975,0.0,9,-13.056,0.450992311636255,96.695,3
This Moment,Bon Demain,0,0.0,213.21098,0.0,7,-7.322,0.2538347361322313,116.081,4
Varios,Zurezko Olerkia,0,0.0,168.28036,0.0,4,-25.431,0.2998774882739778,100.929,4
Enter the Haggis,Widow's Walk,1999,0.0,381.54404,0.0,7,-10.211,0.44859049865725,134.819,4
Stephen Marley / Damian Marley,The Traffic Jam,2006,0.0,247.17016,0.0,9,-8.476,0.5315802406782681,165.886,4
Charlie Khan,Beautiful When You're Green,0,0.0,208.24771,0.0,6,-3.976,0.30416950343527516,92.55,4
Steinski,Hot Spot (Terrible Love Mix),2003,0.0,169.97832,0.0,10,-12.738,0.4330050772745855,185.325,4
Chuck Wicks,If We Loved,2008,0.0,222.01424,0.0,1,-5.278,0.6304604526038231,99.124,4
Yahir,Pasa el tiempo,0,0.0,285.28281,0.0,9,-8.879,0.23621263855708055,127.469,4
Cali,Resistance,2008,0.0,156.55138,0.0,4,-8.038,0.5033812362063191,127.792,1
Black Eyed Peas / Terry Dexter,Magic,2000,0.0,275.04281,0.0,7,-3.574,0.5086021717898735,103.652,4
Beenie Man,Imagination,2006,0.0,230.24281,0.0,5,-6.171,0.3277366831778408,159.248,4
Nu Flavor,Sprung (Cibola Mix W/ Rap),0,0.0,242.38975,0.0,11,-5.426,0.3347065490692206,96.057,4
ISRAEL & NEW BREED,Spoken Words by Bishop Joseph Garlington,0,0.0,151.40526,0.0,4,-25.26,0.2595903923820961,93.773,3
P.O.D.,Ya Mama (Palm Springs Demo),0,0.0,188.94322,0.0,1,-5.322,0.5135170285371385,125.528,5
Reel Big Fish,Veronica Sawyer (Album),0,0.0,205.87057,0.0,2,-4.12,0.5671842258933324,91.463,4
Eko Fresh,Et kütt wie et kütt,2007,0.0,234.60526,0.0,1,-5.172,0.4137398358601097,167.59,4
Bill Douglas,Sapphire,1993,0.0,273.97179,0.0,5,-16.865,0.0,192.819,3
Alvin Youngblood Hart,Ouachita Run (Album Version),1998,0.0,159.39873,0.0,9,-18.909,0.37598430150044215,195.223,1
Legacy Five,The Blood Covers It All (Live),0,0.0,286.24934,0.0,10,-11.723,0.0,69.169,3
The Del McCoury Band,Led By the Master's Hand,2006,0.0,173.97506,0.0,7,-9.329,0.0,140.9,1
Walter Jackson; Arranged & conducted by Riley Hampton,Moonlight In Vermont,0,0.0,211.25179,0.0,8,-14.094,0.0,43.967,4
Cindy Morgan,I Love You (LP Version),0,0.0,158.27546,0.0,2,-14.677,0.2618528367769491,112.248,1
Deathstar,Decline Of the Western Civilization,0,0.0,229.8771,0.0,10,-5.443,0.24642312781570433,140.202,4
Vanessa Daou,Evening,1996,0.0,222.04036,0.0,8,-11.607,0.4454545254934259,144.975,4
Laidback Luke & Diplo,Hey!,0,0.0,315.92444,0.0,7,-6.737,0.338886720010706,126.94,4
Steve Vai,Brother,1996,0.0,304.71791,0.0,5,-7.269,0.637311276400838,227.161,4
Burning Spear,Civilized Reggae,1980,0.0,355.18649,0.0,11,-8.01,0.42512465831305757,125.245,4
Wes King,Cover To Cover,0,0.0,233.45587,0.0,7,-7.92,0.26586104921065007,118.152,4
Moon Mullican,What's The Matter With The Mill,0,0.0,157.49179,0.0,5,-18.692,0.0,182.408,4
Jefferson Starship,Let me fly,1999,0.0,329.50812,0.0,2,-9.864,0.2707759989463275,132.611,4
John Mayall,Now I Got A Woman,2007,0.0,264.6722,0.0,10,-7.611,0.36348849939801875,147.128,4
Gary Moore,Nothing's The Same,1992,0.0,304.95302,0.0,9,-20.496,0.5359538016656614,86.321,4
Spiral Stairs,Stolen Pills,2009,0.0,146.99057,0.0,6,-5.677,0.4733465411087876,152.633,1
Attack Attack,Outro,0,0.0,83.98322,0.0,1,-20.856,0.6394509608606281,100.03,4
Gym Class Heroes,Sloppy Love Jingle_ Pt. 3 (Amended Album Version),2006,0.0,134.922,0.0,7,-13.12,0.0,80.473,3
Mighty Mighty Bosstones,Patricia,1989,0.0,168.85506,0.0,1,-9.515,0.5135170285371385,197.213,1
Twinkle Twinkle Little Rock Star,A Dustland Fairytale,0,0.0,238.52363,0.0,2,-19.938,0.0,80.003,4
The Booth Brothers,Through The Eyes Of Faith,0,0.0,244.92363,0.0,0,-4.071,0.21508031850922793,130.98,4
Anne Dudley,Still Lost in the Forest,2000,0.0,177.44934,0.0,5,-19.597,0.26885145010412165,172.223,4
Paul Simon,A Different Kind of Love,0,0.0,137.40363,0.0,9,-7.444,0.3016817567316363,133.884,4
K-OS,B-Boy Stance,2004,0.0,238.23628,0.0,7,-6.491,0.6313903653184915,97.98,4
Eberhard Weber,Unfinished Self-Portrait,1993,0.0,279.06567,0.0,1,-27.016,0.34092275586437804,99.556,3
Jimmy Herring,Lifeboat Serenade,2008,0.0,359.8624,0.0,4,-10.004,0.5658895096574311,124.073,4
The Continentals,Christmas Time,0,0.0,164.12689,0.0,2,-7.928,0.23991550184150984,90.245,3
The Chieftains;Colin James,Cúnla/The Friar's Breeches,1992,0.0,218.33098,0.0,7,-12.81,0.0,114.589,4
45 Grave,Party Time,1989,0.0,163.26485,0.0,4,-12.778,0.6473688165526812,114.135,1
Set Your Goals,We Do It For the Money_ OBVIOUSLY! (Demo),0,0.0,52.55791,0.0,8,-3.564,0.5216592580484611,203.211,1
Tesla,Gettin' Better,1986,0.0,210.28526,0.0,2,-10.223,0.3589765264395974,128.262,3
Charlie Rich,You Don't Know Me,1997,0.0,268.7473,0.0,3,-13.505,0.2998774882739778,96.243,3
The Field Mice,Below The Stars,1990,0.0,335.46404,0.0,7,-14.064,0.5267066592697299,70.09,4
Koffi Olomidé,Papito Charme,0,0.0,445.49179,0.0,6,-7.441,0.3725300393660796,120.807,4
White Heart,Sing Your Freedom,0,0.0,299.36281,0.0,11,-8.797,0.0,126.153,4
Svartthron,Sparnuotoji Doze. Laukimas,0,0.0,323.60444,0.0,9,-9.663,0.3725300393660796,90.126,3
The Rolling Stones,Around And Around,1964,0.0,183.17016,0.0,7,-11.553,0.6332543216944774,185.333,4
The Rongetz Foundation,NY Timbuctu,0,0.0,456.64608,0.0,1,-8.977,0.0,91.417,3
Kassav',Loko,2000,0.0,335.56853,0.0,8,-6.824,0.0,97.999,4
Claude François,Le chanteur malheureux,1994,0.0,197.25016,0.0,6,-12.472,0.49813158970740684,134.237,4
The Cate Brothers,Let It Be,0,0.0,223.97342,0.0,0,-16.086,0.24509741423379555,147.093,4
Tracy Byrd,Walkin' In,0,0.0,182.33424,0.0,11,-9.068,0.21508031850922793,168.849,4
Fran Perea,No me imagino,2005,0.0,194.21995,0.0,1,-4.556,0.4079746515398249,180.04,4
Maria Muldaur,It Ain't The Meat It's The Motion (LP Version),0,0.0,181.73342,0.0,11,-10.034,0.2570113013537891,137.272,1
Mustafa Sandal,Iki Tas Corba,0,0.0,227.65669,0.0,8,-13.342,0.3347065490692206,170.047,4
Johannes Linstead,Guayabera,2003,0.0,294.66077,0.0,0,-7.409,0.4444017145228514,115.049,4
Cinder,Mirror (Album),2006,0.0,167.26159,0.0,11,-4.634,0.37598430150044215,120.122,4
Fania All Stars,Donde,0,0.0,290.08934,0.0,8,-7.136,0.4574471670851005,153.316,4
Lee Ritenour,Is It You?,1979,0.0,274.72934,0.0,0,-9.727,0.5989895579810494,164.594,4
Big John Greer,Bottle It Up And Go,1992,0.0,145.73669,0.0,7,-7.265,0.0,159.939,1
Jaguares,El Momento,2001,0.0,302.8371,0.0,9,-9.795,0.4072330149011048,119.09,4
The Tragically Hip,Country Day,2009,0.0,318.87628,0.0,9,-5.48,0.46054128135865785,122.926,4
Fiona,Why,0,0.0,215.06567,0.0,10,-8.005,0.3277443093263581,157.759,4
Forensics,I Need To Talk To Hank Hank,0,0.0,415.45098,0.0,4,-24.25,0.21508031850922793,137.883,3
Gerard Lenorman,Soldats Ne Tirez Pas,1989,0.0,191.73832,0.0,11,-5.53,0.21508031850922793,112.192,4
Anat Ben David,Robot Kid,0,0.0,132.93669,0.0,11,-4.662,0.0,110.579,4
Arturo Sandoval,Almendra,1997,0.0,271.43791,0.0,5,-12.246,0.26695518627553855,139.944,1
Novika,Mikawa Miya,2006,0.0,268.90404,0.0,0,-9.655,0.5632303756862997,90.017,4
Eldar,Dat Dere,0,0.0,579.13424,0.0,2,-17.112,0.0,140.608,4
Oldelaf et Monsieur D,Rue de Nantes,2006,0.0,249.41669,0.0,7,-9.985,0.0,127.605,5
The Fabulous Thunderbirds,Please Don't Lie To Me,1996,0.0,127.68608,0.0,6,-8.692,0.2707759989463275,148.452,4
Sonora Carruseles,Chela,1999,0.0,220.78649,0.0,8,-11.079,0.0,60.159,4
Finntroll,Kitteldags,2001,0.0,125.46567,0.0,1,-5.059,0.6547345372368608,110.972,4
Tanto Metro & Devonte,The Story (get It On),0,0.0,209.03138,0.0,1,-8.726,0.0,87.697,4
Mobb Deep featuring Nate Dogg,Dump,2004,0.0,195.65669,0.0,6,-3.813,0.4961753356732933,91.562,4
DJ Spinn and DJ Rashad,Like It's Hot,0,0.0,209.94567,0.0,6,-13.306,0.0,160.04,4
Tony Matterhorn,Dutty Wine,2006,0.0,183.53587,0.0,10,-5.953,0.6853982601238167,127.493,4
Story Of The Year,Won Threw Ate,2010,0.0,224.41751,0.0,7,-3.487,0.6282179645794025,143.837,7
Ana Nikolic,Sizofrenija(duet Ana Nikolic&Aca Lukas),0,0.0,263.00036,0.0,1,-5.402,0.0,145.893,4
Robben Ford,The Champ,1997,0.0,312.92036,0.0,2,-9.925,0.5996603576264808,114.681,3
White Heart,Hold On,0,0.0,221.20444,0.0,1,-10.383,0.42744657148843085,125.881,4
Zapp,Rock Star (LP Version),0,0.0,244.53179,0.0,11,-11.655,0.3522322250053423,110.444,4
Ximena Sarinana,Mediocre (Version original),0,0.0,218.04363,0.0,1,-11.689,0.5076694722644626,169.105,3
Fontella Bass,You've Lost That Lovin' Feelin',1992,0.0,204.35546,0.0,5,-10.269,0.42744657148843085,101.469,4
Rhinostar,Einfach,0,0.0,206.99383,0.0,3,-5.021,0.0,89.954,4
Old Man's Child,Towards Eternity,1998,0.0,317.12608,0.0,7,-6.748,0.5452302938983613,95.138,1
Red Hot Chili Peppers,Emit Remmus (Album Version),1999,0.0,240.19546,0.0,0,-2.267,0.7345132497062585,112.961,4
Patty Griffin,Moses,1996,0.0,208.32608,0.0,4,-7.852,0.5466354885721183,95.738,4
Satan's Host,Infernal Calling,2006,0.0,412.1073,0.0,7,-3.92,0.0,136.474,4
Aeoliah,For Your Passion My Love,2007,0.0,307.09506,0.0,9,-15.226,0.26586104921065007,126.976,4
Mississippi Mass Choir,Having You There,0,0.0,333.5571,0.0,8,-5.743,0.37598430150044215,163.35,4
Through the Eyes of the Dead,Outro,2005,0.0,41.482,0.0,1,-31.982,0.6030301447935913,97.802,3
Finest Dearest,Naming Ceremony,2008,0.0,299.75465,0.0,6,-7.34,0.21508031850922793,121.03,7
Sean Callery,Jack and Benton,2008,0.0,212.84526,0.0,5,-29.331,0.42744657148843085,121.153,4
Fergie,London Bridge,0,0.0,208.95302,0.0,1,-5.93,0.7415744234679955,91.02,4
Erick Sermon,Safe Sex,1993,0.0,223.4771,0.0,1,-9.436,0.4051157216913865,197.741,4
40 Grit,A Part Of Me,2003,0.0,250.67057,0.0,11,-8.951,0.4051157216913865,148.234,4
Bob Azzam,Guarda Che Luna,0,0.0,107.31057,0.0,5,-5.382,0.0,121.649,1
Livingston Taylor,Tell Jesus [To Come To My House],0,0.0,285.88363,0.0,0,-13.559,0.4293691765253594,153.033,4
R. Carlos Nakai,In A Distant Place (World),0,0.0,238.13179,0.0,0,-22.812,0.2700670304890448,158.152,4
Onyx,Wet The Club,2002,0.0,255.50322,0.0,1,-6.305,0.4444017145228514,164.981,4
Jennifer Lopez,Por Arriesgarnos,2007,0.0,211.80036,0.0,4,-10.447,0.541551997892655,201.792,4
Spitfire,Tanzen,0,0.0,200.09751,0.0,10,-3.73,0.5571877675186344,155.056,4
Equilibrium,Prolog auf Erden,0,0.0,219.03628,0.0,2,-3.901,0.6573105785331762,180.12,4
Martha Wainwright,Who Was I Kidding,2005,0.0,251.16689,0.0,2,-10.512,0.6362872244273321,153.396,3
The Rolling Stones,Rocks Off,1972,0.0,272.43057,0.0,9,-8.242,0.7351686692630743,141.808,1
Ms. Dynamite,Unbreakable,2005,0.0,208.5873,0.0,2,-8.226,0.4733465411087876,109.287,1
Atom,Strikes-3,0,0.0,439.06567,0.0,11,-9.36,0.0,126.953,4
Artie Fishel & The Promised Band,Watermelon Man (What A Mellow Goy),0,0.0,145.76281,0.0,10,-7.008,0.0,155.329,4
L.A. Guns,Some Lie For Love,1992,0.0,215.82322,0.0,9,-9.767,0.5996603576264808,133.624,4
Demonbreed,Lifewalk,0,0.0,308.81914,0.0,8,-5.028,0.21508031850922793,164.137,4
Enrique Iglesias,Si Juras Regresar,1995,0.0,263.81016,0.0,9,-7.06,0.46818107091845745,141.22,4
Britt Nicole,Don't Worry Now (Performance Track In Key Of Db Without Background Vocals),0,0.0,245.81179,0.0,1,-13.053,0.0,160.015,4
Esa Pakarinen,Lentävä kalakukko,1990,0.0,202.86649,0.0,2,-15.202,0.4471357962861778,171.876,1
Claire Hamill,Sidney Gorgeous,0,0.0,116.29669,0.0,9,-18.206,0.0,122.693,4
The Plasmatics,Summer Nite,1981,0.0,286.9024,0.0,11,-4.907,0.536032111708468,119.38,4
The Grease Band,Willie And The Pig,1971,0.0,254.85016,0.0,9,-17.604,0.2028318912578596,174.96,4
Torcuato Mariano,Black and Blue,2006,0.0,295.02649,0.0,2,-11.878,0.26586104921065007,180.191,3
Dobby Dobson,A True Friend,0,0.0,193.56689,0.0,9,-7.303,0.24390466835385802,163.957,4
Chops,Give It To 'Em,0,0.0,171.2322,0.0,1,-3.326,0.0,181.747,1
Rise Against,Intro/Chamber The Cartridge,2006,0.0,214.88281,0.0,8,-4.504,0.774014062267062,109.45,3
Martriden,Blank Eye Stare,2006,0.0,355.94404,0.0,0,-4.701,0.46961928681004506,83.914,4
Fredi,Laula kanssain,1977,0.0,243.722,0.0,3,-10.613,0.26695518627553855,121.117,4
Sandy Lam,Wei Liang,0,0.0,213.91628,0.0,4,-4.934,0.4996648621311711,98.991,4
Janet Jackson,Hold On Baby,1993,0.0,10.34404,0.0,10,-32.742,0.25055171998902936,61.878,7
Dokken,Judgement Day,2008,0.0,242.85995,0.0,8,-4.938,0.4348380902608562,124.285,4
James Newton Howard,U North,2007,0.0,108.35546,0.0,2,-30.893,0.3775316449767025,129.113,4
Daryl Hall & John Oates,Everything Your Heart Desires,1988,0.0,299.49342,0.0,5,-7.414,0.5447509131829931,99.973,4
Bad Company,Valerie (LP Version),1986,0.0,208.87465,0.0,2,-12.217,0.41398331203709726,127.592,1
Max Steiner,Main Title / The Searchers,0,0.0,94.27546,0.0,9,-14.759,0.0,144.404,4
Angel Romero,Prelude No. 2 (2000 Digital Remaster),0,0.0,110.05342,0.0,4,-30.894,0.0,78.281,3
Humble Pie,Lonely No More,0,0.0,193.54077,0.0,10,-13.339,0.24000475233246882,120.563,1
Juliette & The Licks,Shelter Your Needs,2005,0.0,241.37098,0.0,2,-5.199,0.6067635298719581,156.523,4
Aesop Rock,Limelighters (feat. Camp Lo) / Flunkadelic Interlude,2003,0.0,273.60608,0.0,10,-8.011,0.5778887778428028,57.332,1
Paul Avgerinos,Gnosis,2006,0.0,423.60118,0.0,9,-23.03,0.26586104921065007,119.897,1
Bangalafumenga,Baile Da Pesada,0,0.0,188.89098,0.0,4,-8.239,0.21508031850922793,77.41,3
Prince,Escape ( LP Version),0,0.0,210.70322,0.0,4,-9.754,0.49271363957256076,119.956,4
Diego Verdaguer,Todos mentimos,0,0.0,171.04934,0.0,6,-8.368,0.37598430150044215,120.03,4
Teenage Fanclub,The World'll Be OK,2003,0.0,266.89261,0.0,4,-8.198,0.5183103193207527,120.271,4
Cavo,Over Again (Album Version),0,0.0,207.0722,0.0,8,-4.044,0.3016817567316363,121.029,4
Bruisers,Never Fall,0,0.0,103.75791,0.0,2,-10.352,0.49783321457002905,114.61,4
The Highwaymen,Daughters & Sons,0,0.0,260.91057,0.0,7,-11.595,0.2350293816094551,153.04,4
Joselito,En Un Pueblito Español,0,0.0,198.76526,0.0,2,-5.767,0.24140323522643595,98.096,1
AFI,Summer Shudder,2006,0.0,187.03628,0.0,1,-4.183,0.8586304584012816,170.046,4
Juan Carlos Baglietto,Fui Mujer,0,0.0,262.922,0.0,4,-12.142,0.0,120.101,5
Hatebreed (int License),Beholder of Justice (Album Version),2003,0.0,164.20526,0.0,5,-3.856,0.6459428371297138,134.804,4
La Portuaria,Explorador,2005,0.0,291.13424,0.0,7,-8.853,0.22914410371660274,120.006,4
Conjunto Clasico,Mi Suegra,0,0.0,244.74077,0.0,0,-10.05,0.26586104921065007,91.871,4
Ayo,Welcome Into My World,2006,0.0,264.56771,0.0,4,-11.522,0.0,185.89,4
Vitamin C,Girls Against Boys (LP Version),1999,0.0,256.83546,0.0,1,-6.024,0.4733465411087876,117.198,4
Jah Legacy,What is the best,0,0.0,262.21669,0.0,7,-8.089,0.0,105.985,4
R. Carlos Nakai,Canyon People (World),0,0.0,276.50567,0.0,6,-32.339,0.4454545254934259,157.381,1
Margaret Becker,Cave It In,0,0.0,260.75383,0.0,0,-7.329,0.37598430150044215,121.147,4
The Cufflinks,Sally Ann,0,0.0,167.00036,0.0,7,-15.402,0.23221455417550246,138.425,1
Olivia Ruiz,Vitrier,2005,0.0,252.86485,0.0,5,-8.328,0.5359538016656614,241.892,3
Richard Burton,Camelot,0,0.0,149.28934,0.0,5,-15.545,0.42530424172042486,112.144,4
The Roots,Essaywhuman?!!,0,0.0,315.01016,0.0,10,-3.05,0.4137398358601097,74.162,3
The Pharcyde,Homegrown,2004,0.0,138.50077,0.0,7,-9.628,0.4574471670851005,130.019,3
The Doors,Albinoni's Adagio In G Minor (LP Version),0,0.0,272.45669,0.0,0,-13.473,0.6083390068705503,97.035,3
Rick Snel,Metanoia,0,0.0,465.99791,0.0,1,-8.744,0.21204540548371908,133.0,4
Chris Brown,So Glad,0,0.0,177.89342,0.0,10,-7.098,0.624061571285285,100.969,4
Butthole Surfers,Ulcer Breakout,1996,0.0,154.85342,0.0,2,-3.865,0.7152801055797262,122.125,4
Isabel Pantoja,Porque Me Gusta A Morir,1993,0.0,317.36118,0.0,2,-11.88,0.23962909777363708,163.922,4
Soul Asylum,Freaks (Album Version),1986,0.0,206.75873,0.0,2,-10.294,0.3725300393660796,191.226,4
Raymond Lefèvre,"Générique - ""le gendarme et les gendarmettes",0,0.0,114.99057,0.0,5,-9.831,0.0,112.445,3
Chanta Vielma,Rio Grnade,0,0.0,244.24444,0.0,4,-12.652,0.0,81.585,3
Helen Love,Atomic Beat Boy (Album Version),0,0.0,216.76363,0.0,3,-9.699,0.36727341580934564,142.004,4
Undertakin' Daddies,Two Wheels In the Ditch,0,0.0,146.02404,0.0,7,-9.269,0.0,122.358,4
2raumwohnung,Rette Mich Später (Michael Ilbert Radio Mix),2010,0.0,234.34404,0.0,1,-5.239,0.46048484498641545,124.992,4
Papoose,Intro,2006,0.0,46.47138,0.0,1,-10.951,0.39200877147130697,95.147,1
Andy & Lucas,Dime Si Me Quieres,2008,0.0,213.52444,0.0,2,-4.85,0.48456252996792964,97.786,4
Plump DJs,Contact 00,2003,0.0,348.55138,0.0,9,-7.881,0.5225281303758282,138.046,4
Astrovamps,Monsters In Tinsel Town,0,0.0,235.72853,0.0,0,-7.807,0.3871017370082594,145.26,1
THE CHIFFONS,Did You Ever Go Steady,1963,0.0,138.762,0.0,9,-6.863,0.3943948561005826,122.939,4
Jimmy Durante,Amen (Album Version),0,0.0,233.37751,0.0,10,-14.751,0.0,124.656,4
Raphaël,La Mémoire Des Jours,2003,0.0,255.65995,0.0,4,-12.924,0.30416950343527516,85.949,4
Quadro Nuevo,Swing Vagabond,2006,0.0,272.92689,0.0,8,-11.437,0.4348380902608562,105.069,1
