song,artist,class,year,danceability,duration,energy,key,loudness,song_hotttnesss,tempo,time_signature
Einmal reich,UKW,10,0,0.0,249.57342,0.0,0,-7.066,0.0,162.006,4
Ek Pegh,Kuldeep Paras,10,0,0.0,301.84444,0.0,8,-5.41,0.0,104.02,1
El Aranero,Los Hispanos,10,0,0.0,242.28526,0.0,0,-12.384,0.0,88.343,4
El Arte De Amar,Gabinete Caligari,10,1989,0.0,304.32608,0.0,7,-12.436,0.26695518627553855,109.051,4
El Ausente/ El Preso/ El Caminante/ Tania,Fruko Y Sus Tesos,10,0,0.0,249.05098,0.0,0,-9.29,0.25240605098322483,140.462,4
El Barbero,Gaiteros de Pillopo,10,0,0.0,251.08853,0.0,9,-8.173,0.28445791888207367,179.665,1
El Chorro,Los Auténticos Decadentes,10,1997,0.0,153.57342,0.0,0,-5.79,0.4454545254934259,140.823,4
El Corcovado (The Wood-Quail),Los Gaiteros de San Jacinto,10,0,0.0,234.52689,0.0,2,-21.854,0.1922643816392289,171.123,4
El Cumbanchero,Günter Noris,10,1985,0.0,156.62975,0.0,0,-11.793,0.0,124.394,4
El Gato Confite,María Elena Walsh,10,0,0.0,164.54485,0.0,4,-13.827,0.0,107.288,3
El Greco: Movement III,Vangelis,10,1998,0.0,408.00608,0.0,7,-20.42,0.42744657148843085,62.216,1
El Mar No Cesa (Live),Héroes del Silencio,10,1991,0.0,198.89587,0.0,4,-8.85,0.49388757585564375,159.483,4
El Mensaje Soy Yo,Los Fabulosos Cadillacs,10,1989,0.0,171.10159,0.0,0,-6.176,0.4348380902608562,115.737,5
El Mes Alt,Sapo,10,2003,0.0,219.74159,0.0,4,-5.155,0.0,141.45,1
El Momento,Jaguares,10,2001,0.0,302.8371,0.0,9,-9.795,0.4072330149011048,119.09,4
El Perro,Juana Molina,10,2003,0.0,401.65832,0.0,1,-14.129,0.6499897555055976,124.754,4
El Tirabuzón,Tito Rodriguez,10,0,0.0,138.44853,0.0,0,-12.665,0.0,169.822,1
El Vino Triste,Los Auténticos Decadentes,10,1991,0.0,210.02404,0.0,1,-9.737,0.3347065490692206,136.835,1
Electrasonic V,Los Fabulosos Cadillacs,10,1990,0.0,137.06404,0.0,10,-4.695,0.3277366831778408,118.776,4
Elementro,TEN MADISON,10,2003,0.0,405.41995,0.0,11,-7.495,0.0,92.699,5
Elizabeth Story_ et al._ Honeybabe_ Your Papa Cares For You,Elizabeth Cotten,10,0,0.0,476.18567,0.0,2,-17.763,0.0,127.387,1
Ella Weez,Leroy Hutson,10,1974,0.0,181.55057,0.0,4,-12.987,0.0,122.524,4
Ellen Disingenuous,Busdriver,10,0,0.0,246.22975,0.0,7,-4.293,0.0,136.116,4
Emergency (Album Version),Paramore,10,0,0.0,243.51302,0.0,9,-4.413,0.8484638848807815,167.971,4
Emit Remmus (Album Version),Red Hot Chili Peppers,10,1999,0.0,240.19546,0.0,0,-2.267,0.7345132497062585,112.961,4
Emmaus,Brian Free & Assurance,10,0,0.0,243.80036,0.0,11,-12.347,0.26737845919239467,101.913,4
Empress So Divine,Warrior King,10,2002,0.0,224.28689,0.0,10,-4.779,0.5375039041917102,241.877,4
Empty,Information Society,10,1997,0.0,512.78322,0.0,11,-8.575,0.26586104921065007,95.002,4
Empty Arms,Stevie Ray Vaughan And Double Trouble,10,1996,0.0,184.2673,0.0,6,-10.72,0.6934784707666202,98.623,1
Empty Bottles,The Hollywood Brats,10,0,0.0,41.16853,0.0,4,-20.678,0.30416950343527516,89.483,3
En Algún Rincón,Café Quijano,10,1999,0.0,255.39873,0.0,2,-5.635,0.48456252996792964,152.001,4
En Souplesse,Yvette Horner,10,0,0.0,162.19383,0.0,6,-12.8,0.0,189.534,1
En Un Pueblito Español,Joselito,10,0,0.0,198.76526,0.0,2,-5.767,0.24140323522643595,98.096,1
En mis besos,Café Quijano,10,2001,0.0,215.2224,0.0,2,-10.41,0.46048484498641545,98.185,4
Enchanted Garden,Paul Taylor,10,0,0.0,275.46077,0.0,0,-4.247,0.42744657148843085,66.407,5
Encore,Roni Size,10,0,0.0,268.9824,0.0,1,-2.904,0.3603705827121406,87.618,4
Encouraged,John P. Kee,10,0,0.0,301.26975,0.0,8,-3.842,0.2615693115772573,89.607,4
End Of The Age,Becoming The Archetype,10,2008,0.0,389.95546,0.0,2,-4.757,0.696230192726701,85.061,4
End Of The Beginning,30 Seconds To Mars,10,2002,0.0,277.28934,0.0,10,-5.64,0.7888620091356934,98.507,4
Endless Flight,Gustavo Santaolalla,10,0,0.0,276.21832,0.0,4,-21.463,0.3347065490692206,156.446,1
Endless Light,Erik Berglund,10,0,0.0,1815.2224,0.0,0,-11.534,0.0,262.828,7
Endless Winter,Earth,10,0,0.0,525.47873,0.0,6,-8.575,0.21508031850922793,121.847,4
Enero en la playa (Edit),Facto Delafe y las flores azules,10,2005,0.0,158.45832,0.0,2,-9.65,0.21204540548371908,95.036,4
Enervé,Olivia Ruiz,10,2004,0.0,230.24281,0.0,8,-5.106,0.4715782477005801,104.0,4
Engine Skull,Cancer Bats,10,2009,0.0,159.29424,0.0,5,-3.276,0.5159636307203983,110.096,4
English Dream (2002 Digital Remaster),Generation X,10,0,0.0,299.80689,0.0,9,-5.341,0.2624798416179629,131.635,4
English Summer Rain,Placebo,10,2003,0.0,241.52771,0.0,10,-7.255,0.8737024949104306,108.264,4
Enough,Storyville,10,1998,0.0,263.41832,0.0,0,-6.18,0.0,109.085,4
Entonces,Fran Perea,10,2005,0.0,173.08689,0.0,4,-3.39,0.3240586992138468,90.645,1
Entre Autre Pas En Traître,Isabelle Adjani,10,1983,0.0,179.77424,0.0,7,-16.755,0.3864772912554594,130.273,4
Entre Caníbales,Soda Stereo,10,1990,0.0,246.69995,0.0,7,-9.603,0.6261657596688281,112.903,4
Entre Gris Clair Et Gris Foncé (Live),Jean-Jacques Goldman,10,0,0.0,434.49424,0.0,7,-10.787,0.21508031850922793,150.407,4
Eoarchaean,The Ocean,10,0,0.0,285.90975,0.0,9,-4.348,0.5082891059677606,140.174,3
Epiphany,Bad Religion,10,2002,0.0,239.882,0.0,2,-3.469,0.6500418377966061,112.918,4
Erased,Annie Lennox,10,2003,0.0,280.00608,0.0,7,-7.787,0.5573131363875086,167.997,4
Eres Tu,Mongo Santamaria,10,0,0.0,198.5824,0.0,5,-12.272,0.27354543970785755,142.198,1
Eriatarka,The Mars Volta,10,2003,0.0,380.42077,0.0,6,-3.183,0.9060777414827839,158.34,3
Erica (2005 Digital Remaster),Eddie Calvert,10,0,0.0,138.63138,0.0,4,-9.672,0.0,159.587,1
Erick Sermon,Erick Sermon,10,1993,0.0,198.63465,0.0,0,-9.384,0.4051157216913865,97.812,4
Ernestine,Joe Bataan,10,2005,0.0,311.19628,0.0,10,-11.574,0.42744657148843085,87.467,1
Error,Babylon Disco,10,2007,0.0,208.90077,0.0,0,-10.196,0.33207098227937304,89.927,4
Eruption (Remastered Album Version),Van Halen,10,0,0.0,101.45914,0.0,3,-8.027,0.5248222581905113,96.714,5
Es dificil,De La Ghetto,10,0,0.0,280.45016,0.0,7,-6.876,0.6469957469238893,97.02,4
Escape ( LP Version),Prince,10,0,0.0,210.70322,0.0,4,-9.754,0.49271363957256076,119.956,4
Escape From The Underrealm,Tilman Sillescu,10,2008,0.0,123.24526,0.0,3,-10.844,0.40987661230731964,120.381,4
Escuta_ Noel,Maysa,10,2003,0.0,176.37832,0.0,5,-10.484,0.26586104921065007,82.72,5
Eso No Tiene Remedio,Orquesta Aragon,10,0,0.0,308.76689,0.0,9,-13.143,0.34092275586437804,91.548,5
Espana tiene sabor,Los Ninos De Sara,10,0,0.0,223.7122,0.0,6,-9.578,0.0,120.971,4
Esquilo não samba,Móveis Coloniais de Acaju,10,2005,0.0,271.5424,0.0,2,-5.344,0.6152186933520939,150.529,3
Essa Marie,Samba Trio,10,0,0.0,121.10322,0.0,9,-19.271,0.0,87.321,1
Essaywhuman?!!,The Roots,10,0,0.0,315.01016,0.0,10,-3.05,0.4137398358601097,74.162,3
Esta Muy Claro,Jaguares,10,0,0.0,308.4273,0.0,7,-8.644,0.38293509007501925,124.057,4
Estar Junto A Ti (Angel),Yuridia,10,0,0.0,265.92608,0.0,2,-14.612,0.5917541605957845,116.629,1
Estas Listo,Juan Carlos Baglietto,10,0,0.0,274.99057,0.0,7,-13.592,0.0,93.008,4
Estate,Eldar,10,0,0.0,379.19302,0.0,2,-22.737,0.37598430150044215,75.115,5
Estimate,Slum Village,10,1997,0.0,84.47955,0.0,4,-12.75,0.61145443364559,93.352,4
Estoy Contigo,Selena,10,0,0.0,198.45179,0.0,2,-10.333,0.0,104.795,4
Estoy Pensando En Tí,Sonora Santanera,10,2003,0.0,168.46322,0.0,0,-11.106,0.48456252996792964,105.459,1
Estroupele-Troupele. Muiñeira,Os Gaiteiros de Soutelo,10,0,0.0,152.94649,0.0,8,-12.36,0.0,115.42,3
Estudio,Eduardo Fernandez,10,0,0.0,120.89424,0.0,4,-28.547,0.0,127.949,1
Et kütt wie et kütt,Eko Fresh,10,2007,0.0,234.60526,0.0,1,-5.172,0.4137398358601097,167.59,4
Ethiopian Serenade,Mystic Revelation of Rastafari,10,0,0.0,250.90567,0.0,5,-18.933,0.0,118.132,4
Etre Une Femme,Nolwenn Leroy,10,2003,0.0,201.22077,0.0,1,-7.633,0.45972498833129394,81.689,4
Ett Norrskensdåd,Finntroll,10,2010,0.0,214.30812,0.0,10,-5.061,0.6555547499100934,95.035,4
Eu E Meu Coracao,João Gilberto,10,1991,0.0,312.05832,0.0,2,-22.083,0.5317220984213001,55.596,4
Eu vi a maquina voadora,Silvério Pessoa,10,0,0.0,364.48608,0.0,4,-11.448,0.0,95.997,3
Evalia,Placebo,10,2003,0.0,260.75383,0.0,6,-10.942,0.6973488123429205,78.245,4
Even A Child - Proverbs 20:11,Steve Green,10,0,0.0,78.81098,0.0,0,-13.484,0.257510119781359,146.677,4
Even If I Tried,Emilio,10,0,0.0,175.72526,0.0,7,-6.612,0.5151324686206702,117.532,4
Evenfall,Dark Fortress,10,2010,0.0,336.16934,0.0,3,-3.832,0.7544044107855595,127.817,4
Evening,Vanessa Daou,10,1996,0.0,222.04036,0.0,8,-11.607,0.4454545254934259,144.975,4
Evening Prayer,Don Gibson,10,1959,0.0,148.06159,0.0,7,-19.002,0.0,95.389,3
Everafter,Mark Feldman_ John Taylor_ Anders Jormin_ Tom Rainey,10,0,0.0,527.82975,0.0,8,-27.513,0.0,86.175,4
Evergreen,Rubyhorse,10,2002,0.0,266.03057,0.0,7,-6.404,0.43965465970686407,129.909,4
Every Breath I Take,Gene Pitney,4,1986,0.0,166.3473,0.0,7,-6.832,0.7329241300483429,93.301,4
Every Other Way,BT feat. JES,10,2010,0.0,550.97424,0.0,6,-5.213,0.43016063701845586,168.474,4
Everybody Loves Me But You,Brenda Lee,0,1995,0.0,151.03955,0.0,7,-15.603,0.5054873431493758,107.073,3
Everybody Loves You,Helmet,10,2004,0.0,206.94159,0.0,0,-3.568,0.5445140018788506,112.77,4
Everybody's Gonna Be Happy,Queens Of The Stone Age,10,2002,0.0,155.61098,0.0,1,-2.321,0.6712941344409373,88.889,4
Everybody's boppin',Ben Sidran,10,0,0.0,366.0273,0.0,10,-12.547,0.0,85.952,4
Everyday,Rikk Agnew,10,1982,0.0,269.40036,0.0,7,-7.594,0.46447729251299724,154.286,1
Everyday,James Taylor,6,0,0.0,197.11955,0.0,4,-8.736,0.560091603263992,101.967,4
Everyday,Bebe Winans / Stephanie Mills,10,2000,0.0,324.93669,0.0,7,-9.2,0.0,144.005,4
Everyday,Phil Collins,2,1993,0.0,343.43138,0.0,3,-9.808,0.6140061731412001,94.705,4
Everyday I Have The Blues,Lightnin' Hopkins,10,1999,0.0,70.53016,0.0,8,-17.332,0.37598430150044215,94.807,3
Everyday Stranger,Dub Pistols feat. TK & Ashley Slater,10,2009,0.0,328.48934,0.0,0,-6.841,0.5194485814940588,111.997,4
Everyday Struggle (Bonus),Agency 1.9.9.4,10,0,0.0,168.12363,0.0,1,-8.806,0.0,135.095,3
Everyone (LP Version),Socialburn,10,2003,0.0,241.84118,0.0,9,-5.134,0.5231661082108239,91.231,4
Everyone's At It,Lily Allen,10,2009,0.0,277.83791,0.0,5,-6.399,0.74046782736251,116.957,3
Everyone_ Everywhere_ Everytime,Greater Vision,10,0,0.0,223.76444,0.0,10,-10.3,0.0,135.955,4
Everything Changes,Soular,10,0,0.0,244.45342,0.0,6,-6.885,0.23584620327944406,146.577,5
Everything Has Changed,Patric C,10,0,0.0,286.4322,0.0,1,-11.651,0.0,198.138,1
Everything I Desire,The Brooklyn Tabernacle Choir,10,1995,0.0,226.66404,0.0,8,-11.907,0.0,162.987,4
Everything I Need,All Girl Summer Fun Band,10,2008,0.0,212.84526,0.0,0,-10.187,0.4507622416414992,139.967,1
Everything You Do [You're Sexing Me] [Duet with Kip Winger] (Album Version),Fiona,10,1989,0.0,254.17098,0.0,1,-9.648,0.31383684720588745,108.738,4
Everything You Touch Is a Song,The Winans,10,0,0.0,319.60771,0.0,8,-13.792,0.5729201479465231,102.328,4
Everything Your Heart Desires,Daryl Hall & John Oates,10,1988,0.0,299.49342,0.0,5,-7.414,0.5447509131829931,99.973,4
Everytime It Rains,Peter Gallagher,10,2005,0.0,182.282,0.0,5,-11.281,0.28764339610231443,104.131,4
Everywhere (Dream Album Version),Michelle Tumes,10,0,0.0,228.72771,0.0,7,-8.278,0.0,124.104,4
Evigne,Dobet Gnahoré,10,2010,0.0,251.79383,0.0,2,-12.378,0.48456252996792964,108.153,4
Evil Hearted Ada,Flamin' Groovies,10,1971,0.0,199.96689,0.0,4,-5.24,0.6616513907264476,235.405,4
Evil Ways,Otis Spann,10,1989,0.0,233.63873,0.0,5,-23.893,0.6806556311410517,115.38,3
Evil Woman,Spooky Tooth,10,1969,0.0,545.74975,0.0,7,-9.465,0.7737388148604206,142.646,4
Ex Nihilo,Becoming The Archetype,10,2005,0.0,308.74077,0.0,8,-3.217,0.6524366550596181,198.464,4
Ex's And Oh's (Instrumental Version),Atreyu,10,0,0.0,214.07302,0.0,4,-4.964,0.0,160.153,4
Exactamente Medianoche,Memphis La Blusera,10,0,0.0,338.12853,0.0,9,-13.422,0.26695518627553855,84.895,4
Exaltation,Matisyahu,10,2004,0.0,417.67138,0.0,5,-7.865,0.6533066778712365,181.549,4
Exchange,Abraham Laboriel,10,1995,0.0,368.16934,0.0,11,-8.489,0.319565986882865,93.106,4
Execution,First Blood,10,2005,0.0,283.48036,0.0,7,-2.525,0.7464419792787402,160.589,3
Exiliado En El Lavabo,Estopa,10,1999,0.0,195.83955,0.0,11,-12.359,0.5466354885721183,142.869,4
Existing Alone,Rhian Sheehan,10,2001,0.0,288.62649,0.0,1,-17.549,0.2707759989463275,42.782,1
Exogenesis: Symphony Part 1 [Overture],Muse,10,0,0.0,258.42893,0.0,5,-8.895,0.9313464882695122,121.071,3
Expeditions,From Dying Skies,10,0,0.0,222.58893,0.0,9,-3.343,0.4719728539916754,87.539,4
Expire,Antimatter,10,0,0.0,479.45098,0.0,6,-10.258,0.6247461105191231,86.155,4
Explode (Instrumental),The Hit Factory,10,0,0.0,233.76934,0.0,9,-7.027,0.0,133.29,4
Explorador,La Portuaria,10,2005,0.0,291.13424,0.0,7,-8.853,0.22914410371660274,120.006,4
Eyes Of A Stranger (Album Version),P.O.D.,10,0,0.0,255.73832,0.0,5,-6.137,0.5287824809425877,143.881,4
FEZ-Being Born,U2,10,2009,0.0,316.96934,0.0,7,-7.896,0.6744368039010873,187.844,4
FRL. Nicol,Der Plan,10,0,0.0,123.19302,0.0,2,-14.923,0.2707759989463275,185.266,4
Fabrication,React,10,0,0.0,131.082,0.0,4,-10.158,0.0,126.412,1
Face Drop,Sean Kingston,6,2009,0.0,184.58077,0.0,2,-3.426,0.9175519634036278,168.02,4
Face the Ashes,Gob,10,2007,0.0,209.60608,0.0,2,-4.501,0.6045007385888197,129.738,4
Faces,RUN-DMC,10,1990,0.0,267.59791,0.0,10,-13.306,0.4507622416414992,73.507,5
Fade Away,Cama,10,2009,0.0,221.17832,0.0,7,-6.147,0.0,106.519,3
Fading Lady Light,Jefferson Starship,10,0,0.0,220.52526,0.0,10,-8.365,0.28542988170117856,122.348,4
Fairground (+ Sample),Simply Red,10,1995,0.0,333.322,0.0,6,-7.209,0.673836144517923,122.811,4
Fairytale Land,Dora The Explorer,10,0,0.0,65.82812,0.0,0,-4.367,0.46048484498641545,120.206,1
Faith Healer (Digital Single),The Gone Jackals,10,0,0.0,248.18893,0.0,7,-6.427,0.4369046021260381,123.633,4
Faithful and True (Collectors Version),Z.Z. Hill,10,1971,0.0,333.322,0.0,10,-8.301,0.23376270577652303,73.545,3
Faithkeeper_ Part 1,David & Steve Gordon,10,0,0.0,532.27057,0.0,11,-18.799,0.0,131.991,4
Fake Plastic Trees (Acoustic Version),Radiohead,10,2009,0.0,281.12934,0.0,2,-12.186,0.6074745483681705,99.68,3
Fake Tales Of San Francisco,Arctic Monkeys,10,2004,0.0,177.94567,0.0,7,-4.385,0.7907869321507796,127.294,4
Fall River Legend: Conversation: Morton Gould/Agnes de Mille,Morton Gould,10,0,0.0,1610.00444,0.0,7,-32.874,0.0,47.891,4
Fallin in Love Again,Ann Hampton Callaway,10,0,0.0,212.84526,0.0,7,-18.854,0.0,98.501,7
Falling Apart,Dario Marianelli,10,2009,0.0,70.05995,0.0,9,-24.651,0.45694954353714434,60.404,1
Falling Bombs,BigElf,10,2003,0.0,298.13506,0.0,0,-4.683,0.6420910376375009,64.006,1
Falling Down [Live Acoustic],Muse,10,0,0.0,312.05832,0.0,9,-13.016,0.5395397825789927,103.995,4
Falling In Love,Uriah Heep,10,1978,0.0,184.55465,0.0,5,-8.535,0.4623799459732465,165.976,4
Falling Leaves,Grandpa Jones,10,1995,0.0,158.71955,0.0,9,-11.145,0.3786863888453627,65.93,1
Falling Stars,Desert Dwellers,10,0,0.0,489.58649,0.0,6,-14.66,0.22914410371660274,97.014,4
Family Galaxy,Tim Exile,10,2009,0.0,305.55383,0.0,10,-6.628,0.5500083601193787,116.795,4
Famous Girl,Chris Brown,10,0,0.0,219.21914,0.0,5,-4.963,0.6526195512096072,105.98,4
Famous One,Seventh Day Slumber,10,2009,0.0,265.82159,0.0,5,-5.742,0.6356300378046121,118.62,4
Fan Into Flame,John Michael Talbot,10,0,0.0,170.44853,0.0,2,-19.725,0.0,101.905,1
Far Away (Album Version),The Robert Cray Band,10,0,0.0,384.522,0.0,1,-9.703,0.26586104921065007,119.788,4
Farenheit 303,Orbital,10,2005,0.0,504.47628,0.0,6,-15.046,0.5435242770791181,123.992,4
Faroe Cave Song,John Tchicai,10,0,0.0,89.88689,0.0,4,-26.7,0.0,149.005,1
Farther Along (Favorite Hymns Sung By The Homecoming Friends Album Version),Bill & Gloria Gaither,10,0,0.0,216.18893,0.0,3,-9.489,0.0,111.321,3
Fat Albert's Car,Bill Cosby,10,1973,0.0,498.33751,0.0,8,-17.315,0.37598430150044215,70.535,1
Fat Tianne,Tanto Metro & Devonte,10,0,0.0,208.45669,0.0,4,-8.148,0.0,79.916,3
Fat Tuesday,Chris Standring,10,2003,0.0,256.49587,0.0,0,-9.339,0.6420910376375009,111.039,4
Father John Macleod's Jig,Natalie MacMaster,10,1999,0.0,175.49016,0.0,2,-10.359,0.42744657148843085,109.097,3
Fausse monnaie,Gus Viseur,10,2000,0.0,180.00934,0.0,2,-13.512,0.21204540548371908,90.177,4
Fax Me,Supertalented,10,0,0.0,96.65261,0.0,0,-8.518,0.0,115.954,1
Fear Factor (Shiny Happy Jihad),Joe Rogan,10,2007,0.0,183.97995,0.0,10,-9.689,0.5331551918685794,58.165,4
Fear The Sea,The Gathering,10,0,0.0,348.44689,0.0,0,-5.817,0.6106423776376482,131.502,4
Fearless [Interlude] (Explicit Album Version),Bone Thugs-N-Harmony,10,0,0.0,34.42893,0.0,8,-12.088,0.24906579485370342,86.056,4
February Song [Live],Josh Groban,10,2008,0.0,311.14404,0.0,5,-9.55,0.439202489315343,140.0,3
Feel Like Blowing My Horn,Robert Lockwood_ Jr.,10,1998,0.0,274.70322,0.0,2,-13.456,0.2538347361322313,90.64,1
Feel So Stupid (Table 9),Darwin's Waiting Room,10,2001,0.0,197.51138,0.0,6,-5.173,0.6173656175717818,101.923,4
Feeling Blue,Eric Burdon,10,2006,0.0,288.70485,0.0,9,-6.503,0.34580223396532944,97.233,4
Feels Good To Be Free,Karen Peck And New River,10,0,0.0,194.45506,0.0,0,-5.729,0.25187173663342577,89.001,4
Fefita,Orquesta Aragon,10,0,0.0,253.04771,0.0,5,-7.376,0.0,105.461,4
Fell In Love Today,Lee Michaels,10,1968,0.0,118.88281,0.0,7,-11.723,0.0,101.015,1
Feriado,Chico Cesar,10,2008,0.0,238.23628,0.0,4,-7.083,0.2998774882739778,163.99,4
Fertile Crescent (bonus track),Bad Religion,10,1992,0.0,138.52689,0.0,8,-3.376,0.4072330149011048,139.755,1
Festa,Gil Semedo,10,0,0.0,285.36118,0.0,11,-6.284,0.39200877147130697,150.666,5
Festival Of Love,Gene Chandler,10,1994,0.0,148.11383,0.0,5,-15.631,0.25587266802926767,92.293,3
Festival Resurrection (Outro),Festival,10,0,0.0,281.57342,0.0,6,-14.296,0.319565986882865,125.778,3
Fever Dream,Steve Vai,10,1999,0.0,364.53832,0.0,4,-6.436,0.5894388783115044,112.149,4
Feverish,Spitfire,10,0,0.0,109.26975,0.0,1,-11.286,0.0,139.02,4
Fields Of Athenry,The Shamrock Singers,10,0,0.0,273.29261,0.0,4,-17.805,0.20442937290715557,114.276,4
Fighters (feat. Matthew Santos) (Amended Album Version),Lupe Fiasco feat. Matthew Santos,10,0,0.0,213.34159,0.0,2,-10.027,0.6641517034619344,140.046,4
Filipino Baby,Hank Locklin,10,0,0.0,159.03302,0.0,9,-9.668,0.0,165.668,3
Fin De Semana,Estrellas Cubanas,10,0,0.0,324.91057,0.0,2,-4.442,0.0,174.554,1
Final Flash,Hatiras,10,2002,0.0,177.13587,0.0,2,-4.6,0.0,93.749,3
Final Solution,Blanks77,10,0,0.0,121.02485,0.0,7,-9.652,0.2998774882739778,148.264,1
Final Straw (Album Version),R.E.M.,10,2004,0.0,246.17751,0.0,0,-7.534,0.6240240490811251,107.55,4
Finally,The Incurables,10,0,0.0,276.63628,0.0,7,-9.254,0.0,99.139,4
Finally (Album Version),T.G. Sheppard,10,0,0.0,228.85832,0.0,3,-12.923,0.36965343505033227,118.198,4
Find Another Way,Captain Hollywood Project,10,1995,0.0,235.62404,0.0,0,-8.48,0.52549711888017,159.083,4
Find My Way (Album Version),P.O.D.,10,0,0.0,189.54404,0.0,7,-3.753,0.6225963518368922,162.019,4
Find The Office,Patric C,10,0,0.0,236.82567,0.0,7,-7.651,0.0,153.978,4
Find us Faithful,Bill Murk,10,0,0.0,298.9971,0.0,7,-8.188,0.0,126.884,4
Finding My Way,Stanley Clarke & George Duke,10,1990,0.0,339.09506,0.0,11,-14.253,0.5367819289636,132.465,4
Fingerprints,Minipop,10,2007,0.0,163.00363,0.0,2,-4.993,0.6730744349497046,160.051,4
Finish the Job,Al Toomer,10,0,0.0,225.90649,0.0,11,-15.494,0.0,113.282,3
Fire,Jimi Hendrix,10,1969,0.0,192.23465,0.0,1,-6.216,0.8398498955853031,167.263,1
Fire,Steve Vai,10,2001,0.0,363.36281,0.0,2,-7.856,0.47212111953959446,163.692,4
Fire Alarm,Anneli Drecker,10,0,0.0,262.50404,0.0,8,-6.808,0.36727341580934564,120.196,4
Fire and Ice,Outerspace,10,2004,0.0,242.78159,0.0,7,-4.974,0.40148671142756037,96.716,4
Firepower (The Tables Have to Turn) (Explicit) (Feat. Capleton),Dilated Peoples Featuring Capleton,10,2006,0.0,311.06567,0.0,2,-4.08,0.5400092769273654,158.327,4
Firestarter,The Prodigy,2,1996,0.0,225.09669,0.0,4,-6.504,0.829983256879845,94.234,5
First Boyfriend,Helen Love,10,2007,0.0,156.21179,0.0,8,-6.674,0.21204540548371908,195.026,5
First Day (Album version),Timo Maas,10,2005,0.0,232.38485,0.0,11,-5.797,0.48828987603734525,124.995,4
First Kiss,David Arkenstone,10,0,0.0,205.11302,0.0,4,-19.834,0.2707759989463275,73.162,5
First Kiss,Jim Chappell,10,0,0.0,241.8673,0.0,9,-25.266,0.4733465411087876,88.479,3
First You Cry,Lil' Band O' Gold,10,2000,0.0,312.842,0.0,10,-13.535,0.28430193992096386,142.709,3
Fish,Sportsguitar,10,1998,0.0,231.00036,0.0,4,-7.054,0.21508031850922793,142.192,4
Five For Ellis,Toots Thielemans,10,0,0.0,119.71873,0.0,2,-12.192,0.0,218.681,4
Five Long Years,Freddie King,10,1971,0.0,263.65342,0.0,7,-11.832,0.5268370340628927,148.627,3
Flamenco Sketches (Intro),Jason Miles,10,0,0.0,30.45832,0.0,1,-17.43,0.0,61.589,7
Flaming Red,Patty Griffin,10,1998,0.0,134.05995,0.0,10,-6.376,0.5131064176602239,124.794,4
Flamme & co,Les Ogres De Barback,10,2004,0.0,404.45342,0.0,2,-10.899,0.21204540548371908,131.509,4
Flashflood,Aesop Rock,10,2001,0.0,234.52689,0.0,4,-6.022,0.6382979064233827,167.909,4
Flat Earth Society (Album Version),Bad Religion,10,1995,0.0,141.19138,0.0,4,-6.393,0.6718712305244381,161.071,4
Fleetwood,Jim Bryson,10,0,0.0,276.21832,0.0,5,-7.101,0.22914410371660274,97.431,4
Flesh And Blood,Mary Black,10,1993,0.0,245.73342,0.0,7,-8.997,0.42744657148843085,120.172,4
Flight of the Elephant,Workhorse,10,2007,0.0,370.85995,0.0,5,-8.816,0.2538347361322313,60.15,1
Floating,Blue Rodeo,10,1987,0.0,491.12771,0.0,7,-8.576,0.4051157216913865,119.826,4
Floating,Moist,10,0,0.0,302.28853,0.0,2,-20.869,0.2997023372149722,104.989,4
Floating (Edit),Beat Pharmacy,10,0,0.0,569.46893,0.0,10,-14.698,0.349166902124596,124.075,5
Flores Negras,Barbarito Diez,10,0,0.0,183.43138,0.0,0,-9.718,0.0,85.878,5
Floripa,Plagia,10,0,0.0,354.11546,0.0,3,-12.611,0.0,132.002,4
Flowers On The Wall,Herb Alpert And The Tijuana Brass,10,0,0.0,126.79791,0.0,2,-9.144,0.0,184.279,1
Flute,Les Ogres De Barback,10,2001,0.0,247.32689,0.0,0,-11.61,0.3552855364230894,71.084,3
Fly Again (The Scumfrog Radio Edit),Kristine W.,10,0,0.0,239.80363,0.0,8,-4.554,0.2680103155847789,131.909,4
Fly Away From Here (Graduation Day) (Album Version),Dropline,10,0,0.0,239.20281,0.0,5,-4.372,0.0,161.988,4
Fly Talkin',Lil Wayne,10,0,0.0,98.16771,0.0,1,-3.887,0.5726023283923434,123.881,5
Flying Fiddles (1996 Digital Remaster),Shay Torrent,10,0,0.0,114.65098,0.0,7,-12.382,0.45193455272289035,130.14,1
Foam Born (A) The Backtrack (Album Version),Between The Buried And Me,10,2007,0.0,133.82485,0.0,10,-8.06,0.3725300393660796,120.663,4
Foggy Mountain Top,Skeeter Davis,10,1963,0.0,160.7571,0.0,2,-13.321,0.2578549638114221,148.653,4
Folião Ausente,Spok Frevo Orquestra,10,2007,0.0,286.04036,0.0,5,-8.431,0.0,102.164,4
Follow Me Up To Carlow,Planxty,10,1973,0.0,139.72853,0.0,7,-14.322,0.536830580874417,71.337,4
